movieId,title,avg_rating,review,clean_review,compound,pos,neg,neu,sentiment_label
47,Seven (a.k.a. Se7en) (1995),3.975369458128079,What's in the box?! The most gut-punching ending in thriller history.,what's in the box?! the most gutpunching ending in thriller history.,0.1759,0.145,0.0,0.855,positive
47,Seven (a.k.a. Se7en) (1995),3.975369458128079,Fincher creates an oppressive atmosphere unlike anything else. Genuinely disturbing.,fincher creates an oppressive atmosphere unlike anything else. genuinely disturbing.,-0.5994,0.139,0.397,0.464,negative
47,Seven (a.k.a. Se7en) (1995),3.975369458128079,Freeman and Pitt are electric together. The mystery is cleverly constructed.,freeman and pitt are electric together. the mystery is cleverly constructed.,0.7184,0.4,0.0,0.6,positive
47,Seven (a.k.a. Se7en) (1995),3.975369458128079,Too bleak and nihilistic for my taste. Technically brilliant but emotionally exhausting.,too bleak and nihilistic for my taste. technically brilliant but emotionally exhausting.,-0.2144,0.153,0.208,0.639,negative
47,Seven (a.k.a. Se7en) (1995),3.975369458128079,One of the great thrillers. The darkness feels earned rather than gratuitous.,one of the great thrillers. the darkness feels earned rather than gratuitous.,0.4939,0.321,0.123,0.556,positive
47,Seven (a.k.a. Se7en) (1995),3.975369458128079,The killer's logic is terrifying precisely because it makes a twisted kind of sense.,the killer's logic is terrifying precisely because it makes a twisted kind of sense.,-0.5719,0.0,0.222,0.778,negative
47,Seven (a.k.a. Se7en) (1995),3.975369458128079,Brilliant visual design serves a genuinely shocking story. A landmark of the genre.,brilliant visual design serves a genuinely shocking story. a landmark of the genre.,0.34,0.287,0.152,0.562,positive
47,Seven (a.k.a. Se7en) (1995),3.975369458128079,Deeply uncomfortable viewing but absolutely essential cinema.,deeply uncomfortable viewing but absolutely essential cinema.,-0.2374,0.0,0.245,0.755,negative
780,Independence Day (a.k.a. ID4) (1996),3.445544554455445,Mindless summer blockbuster fun. Will Smith is charismatic as ever.,mindless summer blockbuster fun. will smith is charismatic as ever.,0.6486,0.421,0.17,0.409,positive
780,Independence Day (a.k.a. ID4) (1996),3.445544554455445,Spectacular destruction sequences. Exactly what you want from a summer movie.,spectacular destruction sequences. exactly what you want from a summer movie.,-0.5267,0.093,0.264,0.643,negative
780,Independence Day (a.k.a. ID4) (1996),3.445544554455445,Stupid but enormously entertaining. The presidential speech is pure cheese gold.,stupid but enormously entertaining. the presidential speech is pure cheese gold.,0.4748,0.277,0.142,0.581,positive
780,Independence Day (a.k.a. ID4) (1996),3.445544554455445,The effects are dated but the sheer scale of spectacle is still impressive.,the effects are dated but the sheer scale of spectacle is still impressive.,0.6652,0.271,0.0,0.729,positive
780,Independence Day (a.k.a. ID4) (1996),3.445544554455445,A silly but genuinely exciting alien invasion movie. Pure popcorn entertainment.,a silly but genuinely exciting alien invasion movie. pure popcorn entertainment.,0.8422,0.531,0.0,0.469,positive
780,Independence Day (a.k.a. ID4) (1996),3.445544554455445,Jeff Goldblum saves the world with a MacBook. Dumb as rocks but hugely entertaining.,jeff goldblum saves the world with a macbook. dumb as rocks but hugely entertaining.,0.4835,0.233,0.117,0.651,positive
780,Independence Day (a.k.a. ID4) (1996),3.445544554455445,"The alien design is terrifying. The human story less so, but it works as spectacle.","the alien design is terrifying. the human story less so, but it works as spectacle.",-0.3291,0.0,0.144,0.856,negative
780,Independence Day (a.k.a. ID4) (1996),3.445544554455445,"Fun for about 90 minutes, then completely exhausting. It's at least 30 minutes too long.","fun for about minutes, then completely exhausting. it's at least minutes too long.",0.1298,0.193,0.163,0.644,positive
150,Apollo 13 (1995),3.845771144278607,Thrilling despite knowing the outcome. Ron Howard at his most technically accomplished.,thrilling despite knowing the outcome. ron howard at his most technically accomplished.,0.7414,0.386,0.0,0.614,positive
150,Apollo 13 (1995),3.845771144278607,"Tom Hanks, Kevin Bacon, and Bill Paxton are all superb. A genuinely gripping true story.","tom hanks, kevin bacon, and bill paxton are all superb. a genuinely gripping true story.",0.7845,0.347,0.0,0.653,positive
150,Apollo 13 (1995),3.845771144278607,The attention to historical detail is remarkable. An underrated gem.,the attention to historical detail is remarkable. an underrated gem.,0.5574,0.286,0.0,0.714,positive
150,Apollo 13 (1995),3.845771144278607,Tense and moving. Ed Harris is magnificent as the NASA flight director.,tense and moving. ed harris is magnificent as the nasa flight director.,0.3612,0.239,0.147,0.613,positive
150,Apollo 13 (1995),3.845771144278607,A bit glossy and Hollywood-ized but the core story is so compelling it doesn't matter.,a bit glossy and hollywoodized but the core story is so compelling it doesn't matter.,0.4812,0.187,0.064,0.749,positive
150,Apollo 13 (1995),3.845771144278607,One of the best 'true story' films ever made. Riveting from start to finish.,one of the best 'true story' films ever made. riveting from start to finish.,0.7906,0.368,0.0,0.632,positive
150,Apollo 13 (1995),3.845771144278607,"Safe and conventional filmmaking, but the true events are so extraordinary it overcomes that.","safe and conventional filmmaking, but the true events are so extraordinary it overcomes that.",0.6858,0.32,0.0,0.68,positive
150,Apollo 13 (1995),3.845771144278607,The capsule sequences are claustrophobically tense. Excellent technical filmmaking.,the capsule sequences are claustrophobically tense. excellent technical filmmaking.,0.3182,0.282,0.183,0.534,positive
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.2075,The perfect adventure film. Every single scene is iconic.,the perfect adventure film. every single scene is iconic.,0.7184,0.462,0.0,0.538,positive
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.2075,Harrison Ford defined an archetype with this role. Pure cinematic magic.,harrison ford defined an archetype with this role. pure cinematic magic.,0.0,0.0,0.0,1.0,neutral
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.2075,Spielberg and Lucas at the absolute top of their games. A treasure.,spielberg and lucas at the absolute top of their games. a treasure.,0.4588,0.286,0.0,0.714,positive
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.2075,Still the gold standard for action-adventure films. Nothing has bettered it.,still the gold standard for actionadventure films. nothing has bettered it.,0.0,0.0,0.0,1.0,neutral
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.2075,"The boulder scene, the face-melting finale — pure genius from start to finish.","the boulder scene, the facemelting finale pure genius from start to finish.",0.0,0.0,0.0,1.0,neutral
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.2075,Fun and fast-paced but the ending is a bit of a cop-out. Still enormously enjoyable.,fun and fastpaced but the ending is a bit of a copout. still enormously enjoyable.,0.7535,0.331,0.0,0.669,positive
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.2075,John Williams' score is as perfect as the film itself. An absolute classic.,john williams' score is as perfect as the film itself. an absolute classic.,0.5719,0.236,0.0,0.764,positive
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.2075,The greatest adventure film ever made. Endlessly rewatchable and always thrilling.,the greatest adventure film ever made. endlessly rewatchable and always thrilling.,0.8625,0.545,0.0,0.455,positive
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.106060606060606,Jackson pulled off the impossible. This adaptation is everything a Tolkien fan could dream of.,jackson pulled off the impossible. this adaptation is everything a tolkien fan could dream of.,0.5106,0.249,0.0,0.751,positive
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.106060606060606,"Three hours fly by. Immersive, epic, and emotionally involving.","three hours fly by. immersive, epic, and emotionally involving.",0.0,0.0,0.0,1.0,neutral
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.106060606060606,The world-building is extraordinary. Middle-earth feels genuinely real.,the worldbuilding is extraordinary. middleearth feels genuinely real.,0.0,0.0,0.0,1.0,neutral
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.106060606060606,Too long and slow in the first half. The Mines of Moria sequence saves it.,too long and slow in the first half. the mines of moria sequence saves it.,0.0,0.0,0.0,1.0,neutral
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.106060606060606,A stunning technical achievement that never loses sight of its emotional core.,a stunning technical achievement that never loses sight of its emotional core.,0.6324,0.406,0.0,0.594,positive
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.106060606060606,Ian McKellen IS Gandalf. The casting throughout is impeccable.,ian mckellen is gandalf. the casting throughout is impeccable.,0.0,0.0,0.0,1.0,neutral
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.106060606060606,"The most ambitious fantasy film ever made, and one of the most successful.","the most ambitious fantasy film ever made, and one of the most successful.",0.8169,0.405,0.0,0.595,positive
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.106060606060606,Sets up an extraordinary trilogy with patience and craft. A masterpiece.,sets up an extraordinary trilogy with patience and craft. a masterpiece.,0.6249,0.291,0.0,0.709,positive
1210,Star Wars: Episode VI - Return of the Jedi (1983),4.137755102040816,A satisfying conclusion to the original trilogy. The Jabba palace sequence is wild.,a satisfying conclusion to the original trilogy. the jabba palace sequence is wild.,0.6486,0.325,0.0,0.675,positive
1210,Star Wars: Episode VI - Return of the Jedi (1983),4.137755102040816,The forest moon battle is my favorite sequence in any Star Wars film.,the forest moon battle is my favorite sequence in any star wars film.,-0.4939,0.156,0.323,0.521,negative
1210,Star Wars: Episode VI - Return of the Jedi (1983),4.137755102040816,"The Ewoks are a bit much, but the Luke/Vader/Emperor scenes are the trilogy's emotional peak.","the ewoks are a bit much, but the lukevaderemperor scenes are the trilogy's emotional peak.",0.2263,0.119,0.0,0.881,positive
1210,Star Wars: Episode VI - Return of the Jedi (1983),4.137755102040816,Slightly weaker than its predecessors but a worthy conclusion to the saga.,slightly weaker than its predecessors but a worthy conclusion to the saga.,0.4672,0.246,0.115,0.639,positive
1210,Star Wars: Episode VI - Return of the Jedi (1983),4.137755102040816,The final confrontation between Luke and Vader is cinema's greatest father-son moment.,the final confrontation between luke and vader is cinema's greatest fatherson moment.,0.4404,0.255,0.139,0.606,positive
1210,Star Wars: Episode VI - Return of the Jedi (1983),4.137755102040816,Too cute and commercial. The Ewoks dragged down what should have been a dark epic.,too cute and commercial. the ewoks dragged down what should have been a dark epic.,0.4215,0.174,0.07,0.756,positive
1210,Star Wars: Episode VI - Return of the Jedi (1983),4.137755102040816,James Earl Jones delivers Vader's redemption with extraordinary grace.,james earl jones delivers vader's redemption with extraordinary grace.,0.4215,0.259,0.0,0.741,positive
1210,Star Wars: Episode VI - Return of the Jedi (1983),4.137755102040816,The space battle is spectacular. The film delivers everything fans could have hoped for.,the space battle is spectacular. the film delivers everything fans could have hoped for.,0.0,0.151,0.151,0.698,neutral
858,"Godfather, The (1972)",4.2890625,"The greatest film ever made. Every frame is a painting, every line is scripture.","the greatest film ever made. every frame is a painting, every line is scripture.",0.6369,0.244,0.0,0.756,positive
858,"Godfather, The (1972)",4.2890625,Brando and Pacino give two of the greatest performances in cinema history.,brando and pacino give two of the greatest performances in cinema history.,0.6369,0.276,0.0,0.724,positive
858,"Godfather, The (1972)",4.2890625,I resisted watching this for years. Now I understand why it's considered the pinnacle.,i resisted watching this for years. now i understand why it's considered the pinnacle.,0.0,0.0,0.0,1.0,neutral
858,"Godfather, The (1972)",4.2890625,Slow by modern standards but utterly mesmerizing. Patience rewards you enormously.,slow by modern standards but utterly mesmerizing. patience rewards you enormously.,0.6752,0.313,0.0,0.687,positive
858,"Godfather, The (1972)",4.2890625,The baptism sequence intercut with the killings is the greatest editing in cinema history.,the baptism sequence intercut with the killings is the greatest editing in cinema history.,-0.0772,0.203,0.217,0.58,negative
858,"Godfather, The (1972)",4.2890625,Gordon Willis' cinematography is breathtaking. So much of the film is in shadow.,gordon willis' cinematography is breathtaking. so much of the film is in shadow.,0.4588,0.2,0.0,0.8,positive
858,"Godfather, The (1972)",4.2890625,A perfect film in every conceivable way. Nothing comes close.,a perfect film in every conceivable way. nothing comes close.,0.5719,0.291,0.0,0.709,positive
858,"Godfather, The (1972)",4.2890625,The moment Pacino transforms in the restaurant scene is one of cinema's great revelations.,the moment pacino transforms in the restaurant scene is one of cinema's great revelations.,0.6249,0.24,0.0,0.76,positive
457,"Fugitive, The (1993)",3.992105263157895,Harrison Ford and Tommy Lee Jones make a legendary screen pairing. Pure thriller fun.,harrison ford and tommy lee jones make a legendary screen pairing. pure thriller fun.,0.5719,0.281,0.0,0.719,positive
457,"Fugitive, The (1993)",3.992105263157895,Jones won his Oscar and deserved every second of it. An absolute force of nature.,jones won his oscar and deserved every second of it. an absolute force of nature.,0.5719,0.209,0.0,0.791,positive
457,"Fugitive, The (1993)",3.992105263157895,Relentlessly paced thriller. Barely a moment to breathe.,relentlessly paced thriller. barely a moment to breathe.,0.1027,0.167,0.0,0.833,positive
457,"Fugitive, The (1993)",3.992105263157895,A brilliant cat-and-mouse movie. The train crash sequence is extraordinary.,a brilliant catandmouse movie. the train crash sequence is extraordinary.,0.2732,0.262,0.186,0.552,positive
457,"Fugitive, The (1993)",3.992105263157895,"Clever, exciting, and well-acted. One of the best thrillers of the 90s.","clever, exciting, and wellacted. one of the best thrillers of the s.",0.8885,0.59,0.0,0.41,positive
457,"Fugitive, The (1993)",3.992105263157895,Fun but fairly forgettable. Good for a rainy night but nothing more.,fun but fairly forgettable. good for a rainy night but nothing more.,0.6757,0.365,0.088,0.547,positive
457,"Fugitive, The (1993)",3.992105263157895,The waterfall jump scene is one of cinema's great moments of pure release.,the waterfall jump scene is one of cinema's great moments of pure release.,0.6249,0.255,0.0,0.745,positive
457,"Fugitive, The (1993)",3.992105263157895,"Jones steals every scene from Ford, which is quite the achievement.","jones steals every scene from ford, which is quite the achievement.",-0.5106,0.0,0.248,0.752,negative
592,Batman (1989),3.4285714285714284,Tim Burton created something genuinely strange and wonderful. Nicholson is insane.,tim burton created something genuinely strange and wonderful. nicholson is insane.,0.296,0.331,0.262,0.407,positive
592,Batman (1989),3.4285714285714284,"A dark, expressionistic take on Batman that still holds up. Gotham City is incredible.","a dark, expressionistic take on batman that still holds up. gotham city is incredible.",0.0,0.0,0.0,1.0,neutral
592,Batman (1989),3.4285714285714284,Keaton was a perfect Batman. Still better than most of what came after.,keaton was a perfect batman. still better than most of what came after.,0.765,0.375,0.0,0.625,positive
592,Batman (1989),3.4285714285714284,"More of a Joker movie than a Batman movie, but that's fine given how good Nicholson is.","more of a joker movie than a batman movie, but that's fine given how good nicholson is.",0.753,0.347,0.0,0.653,positive
592,Batman (1989),3.4285714285714284,The art direction is extraordinary. Danny Elfman's score is iconic.,the art direction is extraordinary. danny elfman's score is iconic.,0.0,0.0,0.0,1.0,neutral
592,Batman (1989),3.4285714285714284,"Campy and a bit dated, but there's a genuine auteurist vision here.","campy and a bit dated, but there's a genuine auteurist vision here.",0.3612,0.185,0.0,0.815,positive
592,Batman (1989),3.4285714285714284,Doesn't hold up well. The storytelling is muddled and the pacing is off.,doesn't hold up well. the storytelling is muddled and the pacing is off.,-0.2057,0.0,0.131,0.869,negative
592,Batman (1989),3.4285714285714284,A landmark in superhero cinema. Established that comic book movies could be art.,a landmark in superhero cinema. established that comic book movies could be art.,0.0772,0.098,0.0,0.902,positive
2028,Saving Private Ryan (1998),4.1462765957446805,The Omaha Beach sequence is the most intense 30 minutes ever put on film.,the omaha beach sequence is the most intense minutes ever put on film.,0.1513,0.117,0.0,0.883,positive
2028,Saving Private Ryan (1998),4.1462765957446805,"Spielberg created the definitive war movie. Raw, honest, and devastating.","spielberg created the definitive war movie. raw, honest, and devastating.",-0.5994,0.272,0.421,0.308,negative
2028,Saving Private Ryan (1998),4.1462765957446805,The opening is extraordinary but the rest of the film doesn't quite match it.,the opening is extraordinary but the rest of the film doesn't quite match it.,0.0,0.0,0.0,1.0,neutral
2028,Saving Private Ryan (1998),4.1462765957446805,Tom Hanks gives one of his finest performances. The ensemble is extraordinary.,tom hanks gives one of his finest performances. the ensemble is extraordinary.,0.0,0.0,0.0,1.0,neutral
2028,Saving Private Ryan (1998),4.1462765957446805,"Brutal, honest, and genuinely antiwar despite the heroics. A masterpiece.","brutal, honest, and genuinely antiwar despite the heroics. a masterpiece.",0.1341,0.365,0.339,0.296,positive
2028,Saving Private Ryan (1998),4.1462765957446805,The color-desaturated cinematography creates an almost documentary feel. Haunting.,the colordesaturated cinematography creates an almost documentary feel. haunting.,0.0679,0.192,0.168,0.64,positive
2028,Saving Private Ryan (1998),4.1462765957446805,The veterans I watched this with wept. That's all the review you need.,the veterans i watched this with wept. that's all the review you need.,-0.4588,0.0,0.2,0.8,negative
2028,Saving Private Ryan (1998),4.1462765957446805,One of the most morally serious war films ever made.,one of the most morally serious war films ever made.,-0.6948,0.0,0.418,0.582,negative
5952,"Lord of the Rings: The Two Towers, The (2002)",4.0212765957446805,Helm's Deep is the greatest battle sequence ever filmed. Mind-blowing.,helm's deep is the greatest battle sequence ever filmed. mindblowing.,0.3818,0.284,0.176,0.541,positive
5952,"Lord of the Rings: The Two Towers, The (2002)",4.0212765957446805,Gollum is a CGI miracle. Still the most compelling motion capture character ever.,gollum is a cgi miracle. still the most compelling motion capture character ever.,0.7178,0.353,0.0,0.647,positive
5952,"Lord of the Rings: The Two Towers, The (2002)",4.0212765957446805,The middle chapter problem — it feels bridging. But a magnificent bridge.,the middle chapter problem it feels bridging. but a magnificent bridge.,0.6705,0.33,0.114,0.556,positive
5952,"Lord of the Rings: The Two Towers, The (2002)",4.0212765957446805,Even longer than the first and somehow even more immersive.,even longer than the first and somehow even more immersive.,0.0,0.0,0.0,1.0,neutral
5952,"Lord of the Rings: The Two Towers, The (2002)",4.0212765957446805,Treebeard and the Ents are my favorite part. Unexpectedly moving.,treebeard and the ents are my favorite part. unexpectedly moving.,0.4588,0.25,0.0,0.75,positive
5952,"Lord of the Rings: The Two Towers, The (2002)",4.0212765957446805,The Gollum/Smeagol dialogue scenes are extraordinary pieces of performance and writing.,the gollumsmeagol dialogue scenes are extraordinary pieces of performance and writing.,0.0,0.0,0.0,1.0,neutral
5952,"Lord of the Rings: The Two Towers, The (2002)",4.0212765957446805,Sets up the finale brilliantly. The scale is unprecedented.,sets up the finale brilliantly. the scale is unprecedented.,0.6124,0.333,0.0,0.667,positive
5952,"Lord of the Rings: The Two Towers, The (2002)",4.0212765957446805,A marvel of practical and digital filmmaking. Jackson was at the height of his powers.,a marvel of practical and digital filmmaking. jackson was at the height of his powers.,0.4215,0.167,0.0,0.833,positive
7153,"Lord of the Rings: The Return of the King, The (2003)",4.118918918918919,A monumental conclusion. The Battle of Pelennor Fields is breathtaking.,a monumental conclusion. the battle of pelennor fields is breathtaking.,0.1027,0.221,0.191,0.588,positive
7153,"Lord of the Rings: The Return of the King, The (2003)",4.118918918918919,The multiple endings are indulgent but I didn't want it to be over either.,the multiple endings are indulgent but i didn't want it to be over either.,-0.0857,0.0,0.093,0.907,negative
7153,"Lord of the Rings: The Return of the King, The (2003)",4.118918918918919,An Oscar-winning finale that delivers on every promise of the trilogy.,an oscarwinning finale that delivers on every promise of the trilogy.,0.3182,0.187,0.0,0.813,positive
7153,"Lord of the Rings: The Return of the King, The (2003)",4.118918918918919,"Emotionally overwhelming. 'I can't carry it for you, but I can carry you' destroyed me.","emotionally overwhelming. 'i can't carry it for you, but i can carry you' destroyed me.",-0.6486,0.0,0.235,0.765,negative
7153,"Lord of the Rings: The Return of the King, The (2003)",4.118918918918919,The battle sequences are unmatched in cinema. Pure spectacle in service of story.,the battle sequences are unmatched in cinema. pure spectacle in service of story.,-0.4404,0.0,0.262,0.738,negative
7153,"Lord of the Rings: The Return of the King, The (2003)",4.118918918918919,Beautiful but the hobbit farewell scenes go on forever. Minor complaint for a masterwork.,beautiful but the hobbit farewell scenes go on forever. minor complaint for a masterwork.,-0.09,0.142,0.162,0.696,negative
7153,"Lord of the Rings: The Return of the King, The (2003)",4.118918918918919,A perfect ending to the greatest film trilogy ever made.,a perfect ending to the greatest film trilogy ever made.,0.836,0.497,0.0,0.503,positive
7153,"Lord of the Rings: The Return of the King, The (2003)",4.118918918918919,The Grey Havens farewell is one of cinema's most beautiful and heartbreaking moments.,the grey havens farewell is one of cinema's most beautiful and heartbreaking moments.,0.2799,0.289,0.175,0.536,positive
588,Aladdin (1992),3.792349726775957,Robin Williams as the Genie is one of the greatest voice performances ever recorded.,robin williams as the genie is one of the greatest voice performances ever recorded.,0.6369,0.244,0.0,0.756,positive
588,Aladdin (1992),3.792349726775957,A classic Disney film. The songs are incredible and the story is charming.,a classic disney film. the songs are incredible and the story is charming.,0.5859,0.241,0.0,0.759,positive
588,Aladdin (1992),3.792349726775957,"Bright, fun, and constantly inventive. Williams improvised most of his best moments.","bright, fun, and constantly inventive. williams improvised most of his best moments.",0.8925,0.542,0.0,0.458,positive
588,Aladdin (1992),3.792349726775957,The animation is gorgeous. A high point for Disney's second golden age.,the animation is gorgeous. a high point for disney's second golden age.,0.6124,0.267,0.0,0.733,positive
588,Aladdin (1992),3.792349726775957,Enjoyable but fairly thin on story. Williams carries everything on his back.,enjoyable but fairly thin on story. williams carries everything on his back.,0.2382,0.151,0.0,0.849,positive
588,Aladdin (1992),3.792349726775957,A whole new world is one of the greatest Disney songs. The film lives up to it.,a whole new world is one of the greatest disney songs. the film lives up to it.,0.6369,0.208,0.0,0.792,positive
588,Aladdin (1992),3.792349726775957,Fun and fast-moving. The villain Jafar is wonderfully theatrical.,fun and fastmoving. the villain jafar is wonderfully theatrical.,0.5574,0.429,0.214,0.357,positive
588,Aladdin (1992),3.792349726775957,Nostalgic perfection. This film defined my childhood.,nostalgic perfection. this film defined my childhood.,0.5719,0.381,0.0,0.619,positive
608,Fargo (1996),4.116022099447513,The Coens at their most perfectly balanced between dark comedy and genuine horror.,the coens at their most perfectly balanced between dark comedy and genuine horror.,0.5095,0.338,0.179,0.483,positive
608,Fargo (1996),4.116022099447513,Frances McDormand's Marge Gunderson is one of cinema's greatest characters.,frances mcdormand's marge gunderson is one of cinema's greatest characters.,0.6369,0.318,0.0,0.682,positive
608,Fargo (1996),4.116022099447513,A masterpiece of tone. Somehow funny and genuinely disturbing at the same time.,a masterpiece of tone. somehow funny and genuinely disturbing at the same time.,0.5719,0.345,0.163,0.493,positive
608,Fargo (1996),4.116022099447513,The Minnesota accents are almost a character in themselves. Brilliantly observed.,the minnesota accents are almost a character in themselves. brilliantly observed.,0.6124,0.286,0.0,0.714,positive
608,Fargo (1996),4.116022099447513,The wood chipper scene is one of cinema's most shocking moments. Nothing prepares you for it.,the wood chipper scene is one of cinema's most shocking moments. nothing prepares you for it.,-0.4576,0.0,0.166,0.834,negative
608,Fargo (1996),4.116022099447513,Deliberately paced and incredibly assured. The Coens know exactly what they're doing.,deliberately paced and incredibly assured. the coens know exactly what they're doing.,0.4201,0.202,0.0,0.798,positive
608,Fargo (1996),4.116022099447513,Quirky but not in an annoying way. A film that earns every laugh.,quirky but not in an annoying way. a film that earns every laugh.,0.8311,0.414,0.0,0.586,positive
608,Fargo (1996),4.116022099447513,McDormand deserved every award she received. A towering performance.,mcdormand deserved every award she received. a towering performance.,0.5423,0.304,0.0,0.696,positive
2762,"Sixth Sense, The (1999)",3.893854748603352,The twist is extraordinary. On re-watch you realize every clue was there all along.,the twist is extraordinary. on rewatch you realize every clue was there all along.,0.0,0.0,0.0,1.0,neutral
2762,"Sixth Sense, The (1999)",3.893854748603352,Haley Joel Osment gives one of the greatest child performances ever recorded.,haley joel osment gives one of the greatest child performances ever recorded.,0.6369,0.276,0.0,0.724,positive
2762,"Sixth Sense, The (1999)",3.893854748603352,Bruce Willis is unusually understated and it works perfectly.,bruce willis is unusually understated and it works perfectly.,0.6369,0.344,0.0,0.656,positive
2762,"Sixth Sense, The (1999)",3.893854748603352,"The twist only works once. After that, the movie is fairly thin.","the twist only works once. after that, the movie is fairly thin.",0.0,0.0,0.0,1.0,neutral
2762,"Sixth Sense, The (1999)",3.893854748603352,Slow-burn psychological horror done masterfully. M. Night was genuinely special here.,slowburn psychological horror done masterfully. m. night was genuinely special here.,-0.25,0.175,0.24,0.584,negative
2762,"Sixth Sense, The (1999)",3.893854748603352,The relationship between the child and Willis is beautifully developed.,the relationship between the child and willis is beautifully developed.,0.5719,0.291,0.0,0.709,positive
2762,"Sixth Sense, The (1999)",3.893854748603352,A genuinely moving film beneath the horror elements. The ending is devastating.,a genuinely moving film beneath the horror elements. the ending is devastating.,-0.8402,0.0,0.444,0.556,negative
2762,"Sixth Sense, The (1999)",3.893854748603352,The craft here is extraordinary. The color red motif rewards multiple viewings.,the craft here is extraordinary. the color red motif rewards multiple viewings.,0.4767,0.22,0.0,0.78,positive
